booking_id,booking_id_string,county_name,booking_timestamp,release_timestamp,known_misdemeanor
6868,2017-11-03 00:00:00 est | garner | shelly | d | f | white | 1967,muscogee,2017-11-03 00:00:00 est,2017-12-05 12:00:00 est,0
6869,2017-11-03 00:00:00 est | wilson | shenita | s | f | black | 1985,muscogee,2017-11-03 00:00:00 est,,0
6870,2017-11-03 00:00:00 est | spann | steve | g | m | white | 1970,muscogee,2017-11-03 00:00:00 est,2017-12-07 12:00:00 est,0
6871,2017-11-03 00:00:00 est | carver | steve | r | m | white | 1963,muscogee,2017-11-03 00:00:00 est,2017-11-06 12:00:00 est,0
6872,2017-11-03 00:00:00 est | jackson | tatevia |  | f | black | 1999,muscogee,2017-11-03 00:00:00 est,2017-11-03 12:00:00 est,0
6873,2017-11-03 00:00:00 est | dowda | troy | a | m | white | 1990,muscogee,2017-11-03 00:00:00 est,,0
6874,2017-11-03 00:00:00 est | dobbs | tyler | n | m | white | 1995,muscogee,2017-11-03 00:00:00 est,2017-11-03 12:00:00 est,0
6875,2017-11-03 00:00:00 est | walton | tywon |  | m | black | 1989,muscogee,2017-11-03 00:00:00 est,2017-11-14 12:00:00 est,0
6876,2017-11-03 00:00:00 est | ogden | william | c | m | white | 1986,muscogee,2017-11-03 00:00:00 est,2017-11-03 12:00:00 est,0
6877,2017-11-02 00:00:00 est | carter | airtaze |  | m | black | 1994,muscogee,2017-11-02 00:00:00 est,2017-11-17 12:00:00 est,0
6878,2017-11-02 00:00:00 est | carter | alphonzo | d | m | black | 1982,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6879,2017-11-02 00:00:00 est | james | andre | a | m | black | 1988,muscogee,2017-11-02 00:00:00 est,2017-11-07 12:00:00 est,0
6880,2017-11-02 00:00:00 est | oneal | andrew |  | m | black | 1962,muscogee,2017-11-02 00:00:00 est,2017-12-08 12:00:00 est,0
6881,2017-11-02 00:00:00 est | montgomery | anet | b | f | black | 1987,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6882,2017-11-02 00:00:00 est | king | anthony | b | m | black | 1974,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6883,2017-11-02 00:00:00 est | thorn | antoine |  | m | black | 1986,muscogee,2017-11-02 00:00:00 est,2017-11-09 12:00:00 est,0
6884,2017-11-02 00:00:00 est | nivens | ashley |  | f | white | 1986,muscogee,2017-11-02 00:00:00 est,2017-11-08 12:00:00 est,0
6885,2017-11-02 00:00:00 est | booker | ashton |  | m | white | 2000,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6886,2017-11-02 00:00:00 est | jennings | brittney |  | f | black | 1987,muscogee,2017-11-02 00:00:00 est,2017-12-04 12:00:00 est,0
6887,2017-11-02 00:00:00 est | carter | chauntalia | m | f | black | 1994,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6888,2017-11-02 00:00:00 est | spencer | cherie |  | f | white | 1976,muscogee,2017-11-02 00:00:00 est,2017-11-08 12:00:00 est,0
6889,2017-11-02 00:00:00 est | shaw | christopher | r | m | white | 1987,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6890,2017-11-02 00:00:00 est | morris | danny | w | m | white | 1965,muscogee,2017-11-02 00:00:00 est,2017-11-04 12:00:00 est,0
6891,2017-11-02 00:00:00 est | kilgore | debra |  | f | white | 1960,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6892,2017-11-02 00:00:00 est | mathis | demarco | d | m | black | 1978,muscogee,2017-11-02 00:00:00 est,,0
6893,2017-11-02 00:00:00 est | jones | dewayne | m | m | black | 1981,muscogee,2017-11-02 00:00:00 est,2017-11-10 12:00:00 est,0
6894,2017-11-02 00:00:00 est | huff | djuamiel |  | m | black | 1992,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6895,2017-11-02 00:00:00 est | jackson | dshawn |  | m | black | 1990,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6896,2017-11-02 00:00:00 est | jones | edward |  | m | white | 1966,muscogee,2017-11-02 00:00:00 est,,0
6897,2017-11-02 00:00:00 est | shorter | elijah |  | m | black | 1966,muscogee,2017-11-02 00:00:00 est,2017-11-07 12:00:00 est,0
6898,2017-11-02 00:00:00 est | person | eric |  | m | black | 1988,muscogee,2017-11-02 00:00:00 est,,0
6899,2017-11-02 00:00:00 est | smalls | felix |  | m | black | 1990,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6900,2017-11-02 00:00:00 est | edwards | henry |  | m | black | 1982,muscogee,2017-11-02 00:00:00 est,2017-11-27 12:00:00 est,0
6901,2017-11-02 00:00:00 est | denton | jason | y | m | white | 1980,muscogee,2017-11-02 00:00:00 est,2017-11-08 12:00:00 est,0
6902,2017-11-02 00:00:00 est | williams | jeffery | c | m | white | 1999,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6903,2017-11-02 00:00:00 est | screws | jeffery |  | m | black | 1966,muscogee,2017-11-02 00:00:00 est,2017-11-06 12:00:00 est,0
6904,2017-11-02 00:00:00 est | shelley | jeffery | d | m | black | 1981,muscogee,2017-11-02 00:00:00 est,2017-11-09 12:00:00 est,0
6905,2017-11-02 00:00:00 est | gates | johnny |  | m | black | 1955,muscogee,2017-11-02 00:00:00 est,2017-11-09 12:00:00 est,0
6906,2017-11-02 00:00:00 est | goodwin | keithan | l | m | black | 1997,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6907,2017-11-02 00:00:00 est | goins | kelly | a | m | white | 1953,muscogee,2017-11-02 00:00:00 est,2017-11-04 12:00:00 est,0
6908,2017-11-02 00:00:00 est | jones | kendale | m | m | black | 1989,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6909,2017-11-02 00:00:00 est | gates | kenya |  | f | black | 1996,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6910,2017-11-02 00:00:00 est | starr | kyle | a | m | white | 1999,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6911,2017-11-02 00:00:00 est | tolbert | ladarrin | j | m | black | 1991,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6912,2017-11-02 00:00:00 est | fuller | lamar |  | m | white | 1961,muscogee,2017-11-02 00:00:00 est,2017-11-26 12:00:00 est,0
6913,2017-11-02 00:00:00 est | johnson | leslie | t | f | black | 1977,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6914,2017-11-02 00:00:00 est | carlisle | michael | j | m | white | 1984,muscogee,2017-11-02 00:00:00 est,,0
6915,2017-11-02 00:00:00 est | johnson | misty |  | f | white | 1976,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6916,2017-11-02 00:00:00 est | copeland | nortrez | t | m | black | 1984,muscogee,2017-11-02 00:00:00 est,2017-11-03 12:00:00 est,0
6917,2017-11-02 00:00:00 est | still | ricky | r | m | black | 1965,muscogee,2017-11-02 00:00:00 est,,0
6918,2017-11-02 00:00:00 est | brooks | ronnie |  | m | black | 1994,muscogee,2017-11-02 00:00:00 est,,0
6919,2017-11-02 00:00:00 est | foster | shinita | a | f | black | 1972,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6920,2017-11-02 00:00:00 est | porter | stevie |  | m | black | 1972,muscogee,2017-11-02 00:00:00 est,,0
6921,2017-11-02 00:00:00 est | stevenson | terelle | l | m | black | 1983,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6922,2017-11-02 00:00:00 est | whiting | terry | w | m | white | 1979,muscogee,2017-11-02 00:00:00 est,2017-12-13 12:00:00 est,0
6923,2017-11-02 00:00:00 est | ray | tyler | l | m | white | 1995,muscogee,2017-11-02 00:00:00 est,2017-11-02 12:00:00 est,0
6924,2017-11-01 00:00:00 est | jones | aaron |  | m | white | 1984,muscogee,2017-11-01 00:00:00 est,2017-12-01 12:00:00 est,0
6925,2017-11-01 00:00:00 est |  |  |  | m | white | 1961,muscogee,2017-11-01 00:00:00 est,2017-12-15 12:00:00 est,0
6926,2017-11-01 00:00:00 est | king | antwuan |  | m | black | 1999,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6927,2017-11-01 00:00:00 est | bryant | april |  | f | white | 1979,muscogee,2017-11-01 00:00:00 est,2017-12-01 12:00:00 est,0
6928,2017-11-01 00:00:00 est | hunter | christopher | e | m | black | 1993,muscogee,2017-11-01 00:00:00 est,2017-11-10 12:00:00 est,0
6929,2017-11-01 00:00:00 est | culpepper | daija |  | f | black | 1995,muscogee,2017-11-01 00:00:00 est,,0
6930,2017-11-01 00:00:00 est | nall | david | l | m | black | 1964,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6931,2017-11-01 00:00:00 est | mckey | desmonet | l | f | black | 2000,muscogee,2017-11-01 00:00:00 est,2017-11-03 12:00:00 est,0
6932,2017-11-01 00:00:00 est | hawkins | destiny |  | f | black | 1997,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6933,2017-11-01 00:00:00 est | dawson | devalston | m | m | black | 1990,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6934,2017-11-01 00:00:00 est | mccrary | dianglo |  | m | black | 1981,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6935,2017-11-01 00:00:00 est | brown | francis | m | f | black | 1971,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6936,2017-11-01 00:00:00 est | bouyer | freddie | l | m | black | 1999,muscogee,2017-11-01 00:00:00 est,2017-11-03 12:00:00 est,0
6937,2017-11-01 00:00:00 est | smith | gregory | a | m | black | 1964,muscogee,2017-11-01 00:00:00 est,,0
6938,2017-11-01 00:00:00 est | griffin | henry | l | m | black | 1961,muscogee,2017-11-01 00:00:00 est,2017-11-16 12:00:00 est,0
6939,2017-11-01 00:00:00 est | hicks | jakandra | a | f | black | 1994,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6940,2017-11-01 00:00:00 est | riley | james |  | m | black | 1999,muscogee,2017-11-01 00:00:00 est,2017-11-01 12:00:00 est,0
6941,2017-11-01 00:00:00 est | coleman | javaughn |  | m | black | 1986,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6942,2017-11-01 00:00:00 est | samples | jesse | r | m | white | 1973,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6943,2017-11-01 00:00:00 est | mcmillan | john | e | m | white | 1986,muscogee,2017-11-01 00:00:00 est,2017-11-01 12:00:00 est,0
6944,2017-11-01 00:00:00 est | sledge | kassie | m | f | white | 1990,muscogee,2017-11-01 00:00:00 est,2017-11-01 12:00:00 est,0
6945,2017-11-01 00:00:00 est | rhea | monica | l | f | black | 1967,muscogee,2017-11-01 00:00:00 est,,0
6946,2017-11-01 00:00:00 est | sharpe | niyah | m | m | black | 1992,muscogee,2017-11-01 00:00:00 est,2017-11-04 12:00:00 est,0
6947,2017-11-01 00:00:00 est | smith | pat |  | m | black | 1958,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6948,2017-11-01 00:00:00 est | taylor | quinton |  | m | black | 1994,muscogee,2017-11-01 00:00:00 est,2017-11-01 12:00:00 est,0
6949,2017-11-01 00:00:00 est | mcclain | ruby |  | f | black | 1990,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6950,2017-11-01 00:00:00 est | scott | shamontae | d | m | black | 1994,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6951,2017-11-01 00:00:00 est | berry | shelby | j | m | black | 1982,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6952,2017-11-01 00:00:00 est | brown | siteria | d | f | black | 1993,muscogee,2017-11-01 00:00:00 est,2017-11-01 12:00:00 est,0
6953,2017-11-01 00:00:00 est | cobbs | timia | r | f | black | 1999,muscogee,2017-11-01 00:00:00 est,2017-11-01 12:00:00 est,0
6954,2017-11-01 00:00:00 est | clark | tonya |  | f | white | 1992,muscogee,2017-11-01 00:00:00 est,2017-11-26 12:00:00 est,0
6955,2017-11-01 00:00:00 est | hicks | torrey | s | m | black | 1976,muscogee,2017-11-01 00:00:00 est,2017-11-02 12:00:00 est,0
6956,2017-11-01 00:00:00 est | brooks | travis |  | m | black | 1979,muscogee,2017-11-01 00:00:00 est,,0
6957,2017-11-01 00:00:00 est | trawick | yancey | d | m | black | 1970,muscogee,2017-11-01 00:00:00 est,2017-11-01 12:00:00 est,0
6958,2017-10-31 00:00:00 est | phillips | alexander |  | m | black | 1977,muscogee,2017-10-31 00:00:00 est,2017-11-01 12:00:00 est,0
6959,2017-10-31 00:00:00 est | simmons | andriea | l | f | black | 1977,muscogee,2017-10-31 00:00:00 est,2017-11-01 12:00:00 est,0
6960,2017-10-31 00:00:00 est | bell | antonio |  | m | black | 1989,muscogee,2017-10-31 00:00:00 est,2017-11-13 12:00:00 est,0
6961,2017-10-31 00:00:00 est | anderson | april | d | f | white | 1972,muscogee,2017-10-31 00:00:00 est,2017-11-09 12:00:00 est,0
6962,2017-10-31 00:00:00 est | mcbride | billy | o | m | black | 1953,muscogee,2017-10-31 00:00:00 est,2017-11-06 12:00:00 est,0
6963,2017-10-31 00:00:00 est | waters | brannon | r | m | white | 1981,muscogee,2017-10-31 00:00:00 est,,0
6964,2017-10-31 00:00:00 est | street | casey |  | m | black | 1967,muscogee,2017-10-31 00:00:00 est,2017-10-31 12:00:00 est,0
6965,2017-10-31 00:00:00 est | harris | cecil | j | m | black | 1954,muscogee,2017-10-31 00:00:00 est,,0
6966,2017-10-31 00:00:00 est | loyko | charles |  | m | white | 1961,muscogee,2017-10-31 00:00:00 est,2017-12-15 12:00:00 est,0
6967,2017-10-31 00:00:00 est | ficklin | christopher | j | m | black | 1995,muscogee,2017-10-31 00:00:00 est,2017-11-01 12:00:00 est,0
6968,2017-10-31 00:00:00 est | henry | clifford | l | m | black | 1964,muscogee,2017-10-31 00:00:00 est,2017-11-10 12:00:00 est,0
6969,2017-10-31 00:00:00 est | seward | cynthia | a | f | white | 1962,muscogee,2017-10-31 00:00:00 est,2017-10-31 12:00:00 est,0
6970,2017-10-31 00:00:00 est | parhams | daniel | t | m | black | 1983,muscogee,2017-10-31 00:00:00 est,2017-12-13 12:00:00 est,0
6971,2017-10-31 00:00:00 est | holmes | deidra | s | f | black | 1981,muscogee,2017-10-31 00:00:00 est,2017-11-01 12:00:00 est,0
6972,2017-10-31 00:00:00 est | stone | haley |  | f | white | 1991,muscogee,2017-10-31 00:00:00 est,2017-12-13 12:00:00 est,0
6973,2017-10-31 00:00:00 est | redding | jamarkee |  | m | black | 1991,muscogee,2017-10-31 00:00:00 est,2017-10-31 12:00:00 est,0
6974,2017-10-31 00:00:00 est | ware | jeffrey | a | m | black | 1980,muscogee,2017-10-31 00:00:00 est,2017-10-31 12:00:00 est,0
6975,2017-10-31 00:00:00 est | bowden | joey |  | m | white | 1962,muscogee,2017-10-31 00:00:00 est,,0
6976,2017-10-31 00:00:00 est | hill | jonathan | d | m | white | 1977,muscogee,2017-10-31 00:00:00 est,2017-11-15 12:00:00 est,0
6977,2017-10-31 00:00:00 est | vanderhall | jonathan | l | m | black | 1993,muscogee,2017-10-31 00:00:00 est,2017-11-03 12:00:00 est,0
6978,2017-10-31 00:00:00 est | piett | karzarta | m | m | black | 1981,muscogee,2017-10-31 00:00:00 est,2017-11-29 12:00:00 est,0
6979,2017-10-31 00:00:00 est | davis | kevin | b | m | white | 1983,muscogee,2017-10-31 00:00:00 est,,0
6980,2017-10-31 00:00:00 est | davis | kiedra |  | f | black | 1977,muscogee,2017-10-31 00:00:00 est,2017-11-01 12:00:00 est,0
6981,2017-10-31 00:00:00 est | harper | leroyal |  | m | black | 1991,muscogee,2017-10-31 00:00:00 est,,0
6982,2017-10-31 00:00:00 est | wells | mary | c | f | white | 1961,muscogee,2017-10-31 00:00:00 est,2017-11-04 12:00:00 est,0
6983,2017-10-31 00:00:00 est | greene | roy | m | m | white | 1956,muscogee,2017-10-31 00:00:00 est,2017-10-31 12:00:00 est,0
6984,2017-10-31 00:00:00 est | mitchell | roy | j | m | white | 1957,muscogee,2017-10-31 00:00:00 est,,0
6985,2017-10-31 00:00:00 est | layton | sean |  | m | white | 1981,muscogee,2017-10-31 00:00:00 est,,0
6986,2017-10-31 00:00:00 est | ewing | shanequa |  | f | black | 1991,muscogee,2017-10-31 00:00:00 est,2017-11-01 12:00:00 est,0
6987,2017-10-31 00:00:00 est | easter | steven | o | m | white | 1977,muscogee,2017-10-31 00:00:00 est,2017-11-01 12:00:00 est,0
6988,2017-10-31 00:00:00 est | crowell | tabitha | a | f | black | 1986,muscogee,2017-10-31 00:00:00 est,2017-12-06 12:00:00 est,0
6989,2017-10-31 00:00:00 est | howard | terrell | e | m | white | 1958,muscogee,2017-10-31 00:00:00 est,,0
6990,2017-10-31 00:00:00 est | mullins | tommie |  | m | black | 1993,muscogee,2017-10-31 00:00:00 est,2017-11-02 12:00:00 est,0
6991,2017-10-31 00:00:00 est | robertson | william | j | m | white | 1970,muscogee,2017-10-31 00:00:00 est,2017-11-01 12:00:00 est,0
6992,2017-10-30 00:00:00 est | mclaughlin | amanda |  | f | white | 1987,muscogee,2017-10-30 00:00:00 est,2017-11-15 12:00:00 est,0
6993,2017-10-30 00:00:00 est | dubose | amber | c | f | black | 1981,muscogee,2017-10-30 00:00:00 est,2017-10-31 12:00:00 est,0
6994,2017-10-30 00:00:00 est | sankey | andre |  | m | black | 1985,muscogee,2017-10-30 00:00:00 est,2017-11-14 12:00:00 est,0
6995,2017-10-30 00:00:00 est | chesser | chance |  | m | white | 1995,muscogee,2017-10-30 00:00:00 est,2017-10-30 12:00:00 est,0
6996,2017-10-30 00:00:00 est | watson | darius |  | m | black | 1985,muscogee,2017-10-30 00:00:00 est,2017-10-30 12:00:00 est,0
6997,2017-10-30 00:00:00 est | davis | david |  | m | black | 1954,muscogee,2017-10-30 00:00:00 est,2017-10-31 12:00:00 est,0
6998,2017-10-30 00:00:00 est | holmes | gary | w | m | black | 1966,muscogee,2017-10-30 00:00:00 est,,0
6999,2017-10-30 00:00:00 est | jones | james |  | m | white | 1980,muscogee,2017-10-30 00:00:00 est,2017-10-30 12:00:00 est,0
7000,2017-10-30 00:00:00 est | williams | jeffrey | l | m | black | 1966,muscogee,2017-10-30 00:00:00 est,2017-11-16 12:00:00 est,0
7001,2017-10-30 00:00:00 est | jones | johnny |  | m | black | 1963,muscogee,2017-10-30 00:00:00 est,,0
7002,2017-10-30 00:00:00 est | terry | kenneth | l | m | black | 1967,muscogee,2017-10-30 00:00:00 est,2017-11-14 12:00:00 est,0
7003,2017-10-30 00:00:00 est | lindsay | latronia |  | f | black | 1985,muscogee,2017-10-30 00:00:00 est,2017-10-31 12:00:00 est,0
7004,2017-10-30 00:00:00 est | smalley | lemuel |  | m | black | 1997,muscogee,2017-10-30 00:00:00 est,2017-10-31 12:00:00 est,0
7005,2017-10-30 00:00:00 est | johnson | porcha'e |  | f | black | 1990,muscogee,2017-10-30 00:00:00 est,2017-10-30 12:00:00 est,0
7006,2017-10-30 00:00:00 est | rembert | rahim |  | m | black | 1991,muscogee,2017-10-30 00:00:00 est,2017-10-30 12:00:00 est,0
7007,2017-10-30 00:00:00 est | forsyth | randy |  | m | white | 1993,muscogee,2017-10-30 00:00:00 est,2017-11-30 12:00:00 est,0
7008,2017-10-30 00:00:00 est | pollard | shaquoria |  | f | black | 1994,muscogee,2017-10-30 00:00:00 est,2017-10-30 12:00:00 est,0
7009,2017-10-30 00:00:00 est | michel | timothy | b | m | white | 1975,muscogee,2017-10-30 00:00:00 est,2017-10-30 12:00:00 est,0
7010,2017-10-30 00:00:00 est | crowell | treyvius |  | m | black | 1998,muscogee,2017-10-30 00:00:00 est,2017-11-02 12:00:00 est,0
7011,2017-10-30 00:00:00 est | wright | veronica |  | f | white | 1987,muscogee,2017-10-30 00:00:00 est,,0
7012,2017-10-30 00:00:00 est | shattles | william |  | m | white | 1991,muscogee,2017-10-30 00:00:00 est,2017-11-01 12:00:00 est,0
7013,2017-10-29 00:00:00 est | ricci | alfred |  | m | white | 1989,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7014,2017-10-29 00:00:00 est | evans | amanda |  | f | white | 1986,muscogee,2017-10-29 00:00:00 est,2017-10-30 12:00:00 est,0
7015,2017-10-29 00:00:00 est | terry | arkee |  | m | black | 1984,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7016,2017-10-29 00:00:00 est | winslett | bonnie |  | f | white | 1960,muscogee,2017-10-29 00:00:00 est,,0
7017,2017-10-29 00:00:00 est | terry | charles |  | m | black | 1984,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7018,2017-10-29 00:00:00 est | benoit | christa | d | f | white | 1993,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7019,2017-10-29 00:00:00 est | bridges | christopher |  | m | black | 1983,muscogee,2017-10-29 00:00:00 est,2017-11-09 12:00:00 est,0
7020,2017-10-29 00:00:00 est | mitchell | daniel | m | m | white | 1984,muscogee,2017-10-29 00:00:00 est,2017-10-30 12:00:00 est,0
7021,2017-10-29 00:00:00 est | austin | deja |  | f | black | 1995,muscogee,2017-10-29 00:00:00 est,2017-10-30 12:00:00 est,0
7022,2017-10-29 00:00:00 est | jones | derrick |  | m | black | 1983,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7023,2017-10-29 00:00:00 est | chalkley | don | a | m | white | 1986,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7024,2017-10-29 00:00:00 est | spencer | eric |  | m | black | 1989,muscogee,2017-10-29 00:00:00 est,2017-11-02 12:00:00 est,0
7025,2017-10-29 00:00:00 est | ingram | eugene |  | m | black | 1957,muscogee,2017-10-29 00:00:00 est,2017-11-09 12:00:00 est,0
7026,2017-10-29 00:00:00 est | johnson | geryl | c | m | black | 1985,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7027,2017-10-29 00:00:00 est | bates | jaquinton | r | m | black | 1999,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7028,2017-10-29 00:00:00 est | justice | jasmine | l | f | black | 1989,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7029,2017-10-29 00:00:00 est | daniels | joyce |  | f | black | 1957,muscogee,2017-10-29 00:00:00 est,,0
7030,2017-10-29 00:00:00 est | bello | kilver |  | m | white | 1987,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7031,2017-10-29 00:00:00 est | ratcliff | leah |  | f | black | 1988,muscogee,2017-10-29 00:00:00 est,2017-10-30 12:00:00 est,0
7032,2017-10-29 00:00:00 est | mccrary | leon |  | m | black | 1964,muscogee,2017-10-29 00:00:00 est,2017-10-30 12:00:00 est,0
7033,2017-10-29 00:00:00 est | gaultney | lesley |  | f | white | 1983,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7034,2017-10-29 00:00:00 est | london | matthew |  | m | white | 1989,muscogee,2017-10-29 00:00:00 est,2017-11-13 12:00:00 est,0
7035,2017-10-29 00:00:00 est | buttle | michael | r | m | white | 1981,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7036,2017-10-29 00:00:00 est | allen | nikita | d | m | black | 1987,muscogee,2017-10-29 00:00:00 est,2017-10-30 12:00:00 est,0
7037,2017-10-29 00:00:00 est | foster | raymond |  | m | black | 1992,muscogee,2017-10-29 00:00:00 est,2017-11-01 12:00:00 est,0
7038,2017-10-29 00:00:00 est | mclendon | richard |  | m | black | 1965,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7039,2017-10-29 00:00:00 est | stokes | shay | m | m | white | 1974,muscogee,2017-10-29 00:00:00 est,2017-11-02 12:00:00 est,0
7040,2017-10-29 00:00:00 est | johnson | sheveroniqu |  | f | black | 1993,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7041,2017-10-29 00:00:00 est | harris | susan |  | f | white | 1952,muscogee,2017-10-29 00:00:00 est,2017-10-31 12:00:00 est,0
7042,2017-10-29 00:00:00 est | whitehead | tommy |  | m | white | 1966,muscogee,2017-10-29 00:00:00 est,2017-10-30 12:00:00 est,0
7043,2017-10-29 00:00:00 est | hixson | travis |  | m | black | 1984,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7044,2017-10-29 00:00:00 est | jiles | velvet |  | f | black | 1961,muscogee,2017-10-29 00:00:00 est,2017-11-30 12:00:00 est,0
7045,2017-10-29 00:00:00 est | depew | wade | t | m | white | 1998,muscogee,2017-10-29 00:00:00 est,2017-10-29 12:00:00 est,0
7046,2017-10-29 00:00:00 est | phillips | walter |  | m | black | 1957,muscogee,2017-10-29 00:00:00 est,2017-11-01 12:00:00 est,0
7047,2017-10-29 00:00:00 est | spencer | yolanda |  | f | black | 1971,muscogee,2017-10-29 00:00:00 est,2017-12-15 12:00:00 est,0
7048,2017-10-28 00:00:00 est | smith | alfred | r | m | white | 1957,muscogee,2017-10-28 00:00:00 est,2017-12-14 12:00:00 est,0
7049,2017-10-28 00:00:00 est | davis | andra |  | m | black | 1998,muscogee,2017-10-28 00:00:00 est,2017-10-29 12:00:00 est,0
7050,2017-10-28 00:00:00 est | long | christopher | g | m | black | 1973,muscogee,2017-10-28 00:00:00 est,2017-11-09 12:00:00 est,0
7051,2017-10-28 00:00:00 est | fluellen | dexter | l | m | black | 1974,muscogee,2017-10-28 00:00:00 est,2017-10-28 12:00:00 est,0
7052,2017-10-28 00:00:00 est | lumpkin | ervin | j | m | black | 1965,muscogee,2017-10-28 00:00:00 est,2017-10-31 12:00:00 est,0
7053,2017-10-28 00:00:00 est | james | jeanette |  | f | black | 1962,muscogee,2017-10-28 00:00:00 est,2017-11-09 12:00:00 est,0
7054,2017-10-28 00:00:00 est | barnes | jeremy |  | m | white | 1978,muscogee,2017-10-28 00:00:00 est,2017-10-28 12:00:00 est,0
7055,2017-10-28 00:00:00 est | cox | john | e | m | white | 1991,muscogee,2017-10-28 00:00:00 est,,0
7056,2017-10-28 00:00:00 est | hodges | jontavious |  | m | black | 1994,muscogee,2017-10-28 00:00:00 est,2017-11-22 12:00:00 est,0
7057,2017-10-28 00:00:00 est | joseph | justin |  | m | black | 1995,muscogee,2017-10-28 00:00:00 est,2017-12-07 12:00:00 est,0
7058,2017-10-28 00:00:00 est | williams | marquelis |  | m | black | 2000,muscogee,2017-10-28 00:00:00 est,2017-11-03 12:00:00 est,0
7059,2017-10-28 00:00:00 est | slocumb | micheal | e | m | black | 1963,muscogee,2017-10-28 00:00:00 est,2017-10-31 12:00:00 est,0
7060,2017-10-28 00:00:00 est | jones | nnenna |  | f | black | 1994,muscogee,2017-10-28 00:00:00 est,2017-10-28 12:00:00 est,0
7061,2017-10-28 00:00:00 est | barksdale | ronald |  | m | black | 1961,muscogee,2017-10-28 00:00:00 est,2017-11-09 12:00:00 est,0
7062,2017-10-28 00:00:00 est | dean | shantal | l | f | black | 1991,muscogee,2017-10-28 00:00:00 est,2017-10-30 12:00:00 est,0
7063,2017-10-28 00:00:00 est | brown | vincent | j | m | black | 1986,muscogee,2017-10-28 00:00:00 est,,0
7064,2017-10-28 00:00:00 est | williams | xavier |  | m | black | 1989,muscogee,2017-10-28 00:00:00 est,2017-10-28 12:00:00 est,0
